,CustomerCode,ProductCode,Month,ID.x,SalesQuantity,GrossValue,NetValue,ProductDesc,GroupCode,GroupDesc,ManufacturerCode,ManufacturerDesc,DivisionCode,DivisionDesc,CustomerDesc,ChannelCode,ChannelDesc,SalespersonCode,SalespersonDesc,ZoneCode,ZoneDesc,RegionCode,RegionDesc,ID.y,ProductCost,DistributionCost,SalesCommission,ID,BudgetQuantity,BudgetNetValue,BudgetMarginPercent,BudgetDelta
625,1712,1815,201110,16750,252,1209.7988,305.3374,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,C& N SUPPLIES 02,7,Indirects,1,Beverly Bruce,12,Portland,1,North-West,16750,98.942,15.2537,64.8699,5368,227,757.4134,-0.003808,-25
626,1713,19,201109,16301,264,575.6649,163.4634,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,16301,56.4376,7.9765,21.7714,4076,126,243.5075,0.012135,-138
627,1713,19,201110,16894,480,1142.9718,131.8629,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,16894,57.1122,12.5502,24.5785,4847,230,340.6719,0.015383,-250
628,1713,42,201104,14356,240,1219.2483,341.2913,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,14356,228.8718,44.1718,113.5444,2210,555,1840.6579,0.032353,315
629,1713,42,201109,16306,360,1139.5127,435.7708,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,16306,548.5346,24.373,72.5337,4079,121,343.1933,0.003964,-239
630,1713,49,201101,12656,504,1062.8138,382.7339,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,12656,166.0348,57.3902,101.543,226,302,348.8582,0.041167,-202
631,1713,49,201103,13816,288,719.212,368.724,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,13816,153.8123,49.0243,70.0022,1632,193,342.2721,0.019758,-95
632,1713,49,201105,14881,144,279.2489,363.2305,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,14881,94.7555,44.0011,113.088,2633,122,223.0714,0.017852,-22
633,1713,49,201109,16343,576,1174.9642,532.9308,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,16343,158.0516,27.7124,67.1509,4116,519,857.3449,0.066367,-57
634,1713,49,201110,16930,144,320.7695,404.4734,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,16930,77.1591,47.9493,108.8148,4883,125,195.9814,0.018883,-19
635,1713,49,201111,17424,120,333.5303,491.1879,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,17424,61.0593,39.2843,80.9435,5631,441,707.9985,0.056246,321
636,1713,1523,201109,16518,216,835.6427,122.4884,SPF 40 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,16518,48.4292,3.9388,19.8211,4474,335,1151.2691,0.074659,119
637,1713,1815,201109,16132,480,2110.2087,497.2119,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,16132,362.4877,13.6097,47.3187,4568,617,2402.1269,-0.005897,137
638,1713,1815,201111,17273,492,2947.1426,336.9511,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CAMBERWELL HEALTH AU,7,Indirects,1,Beverly Bruce,13,Spokane,1,North-West,17273,205.8297,28.3464,99.6054,5915,354,1051.3866,-0.033222,-138
639,1714,19,201109,16506,468,1020.4969,23.2187,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,16506,12.842,1.7433,1.7761,4456,113,194.61,0.0067,-355
640,1714,29,201105,15187,134,210.5734,7.9786,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,15187,3.9538,2.7691,4.389,2898,132,156.8791,0.011994,-2
641,1714,42,201103,13861,108,418.507,523.0711,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,13861,387.8119,35.8239,96.5501,1708,281,877.9362,0.009947,173
642,1714,42,201110,16981,108,373.3093,357.5954,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,16981,146.0295,32.6931,69.9861,4946,120,292.5662,0.003764,12
643,1714,49,201101,12561,144,303.6611,605.9485,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,12561,187.6838,43.0751,77.0146,115,220,284.3359,0.037524,76
644,1714,49,201103,13773,192,479.4747,358.976,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,13773,140.8985,48.6623,74.6352,1561,169,370.1391,0.028159,-23
645,1714,49,201107,15575,288,1391.3289,314.9808,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,15575,105.7606,38.6465,81.9281,3506,197,699.3346,0.034793,-91
646,1714,49,201109,16279,264,538.5253,449.9871,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,16279,161.3077,23.0195,35.3,4050,389,710.4062,0.061457,125
647,1714,1815,201109,16150,252,1107.8596,435.5437,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,16150,409.3107,10.0571,53.8002,4601,248,849.4885,-0.022157,-4
648,1714,1815,201110,16748,120,576.0947,339.4587,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,14,Boise,1,North-West,16748,180.6207,20.2523,82.1281,5366,263,762.9587,-0.027142,143
649,1715,42,201101,12679,336,1099.4626,618.1598,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,12679,257.7226,26.7256,87.5551,253,150,273.8249,0.007695,-186
650,1715,42,201102,13323,360,1192.4999,386.6881,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,13323,259.9621,25.5935,102.2983,995,172,410.0042,0.020898,-188
651,1715,42,201103,13828,120,465.0078,465.3293,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,13828,263.1489,25.6332,120.3451,1654,265,839.9303,0.011353,145
652,1715,49,201101,12616,408,860.3731,369.3655,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,12616,166.971,41.4804,77.251,179,522,675.2977,0.08912,114
653,1715,49,201102,13273,120,256.1666,548.6353,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,13273,164.5245,42.6593,107.6844,935,138,212.097,0.023781,18
654,1715,49,201103,13795,120,299.6717,450.0126,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,13795,169.5204,42.0575,77.0921,1603,242,445.0676,0.027347,122
655,1715,49,201105,14857,192,372.3318,258.7763,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,14857,67.6543,37.7739,114.6116,2612,244,464.2602,0.038825,52
656,1715,49,201109,16317,312,636.439,559.1246,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,16317,213.803,30.4532,56.7774,4087,674,1234.2852,0.10703,362
657,1715,49,201110,16909,288,641.539,258.7497,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,16909,72.0754,48.0635,113.6441,4859,473,737.1688,0.070235,185
658,1715,50,201101,12690,120,253.0509,31.7286,Antibacterial Hand Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,15,Tacoma,1,North-West,12690,11.5232,2.8045,7.2232,266,137,177.7099,0.022855,17
659,1716,49,201102,13639,240,512.3333,187.9327,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,16,Great Falls,1,North-West,13639,77.9806,26.3502,43.5742,1261,276,400.2652,0.042559,36
660,1716,49,201109,16647,456,930.18,153.0092,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,16,Great Falls,1,North-West,16647,61.2446,14.9692,18.494,4365,207,338.0805,0.025704,-249
661,1716,1815,201109,16175,276,1213.37,113.3255,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,16,Great Falls,1,North-West,16175,192.4573,4.8364,12.9778,4714,393,1261.7736,-0.049615,117
662,1717,1815,201110,16703,124,484.7357,149.0143,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,17,San Antonio,9,South,16703,63.9811,8.8513,38.1859,5333,239,739.0642,-0.00581,115
663,1718,29,201110,16679,160,288.8155,55.7797,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,CARBIDE,7,Indirects,1,Beverly Bruce,18,Billings,1,North-West,16679,14.6086,8.9307,14.1568,5302,146,163.983,0.014166,-14
664,1718,49,201105,14858,120,232.7074,264.9872,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,18,Billings,1,North-West,14858,58.8163,44.2132,74.2476,2613,585,1020.6837,0.077071,465
665,1718,1815,201109,16146,240,1055.1044,336.286,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,18,Billings,1,North-West,16146,274.6206,9.2289,37.5148,4592,532,1959.4868,-0.024341,292
666,1719,42,201101,12685,208,680.6197,163.907,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,19,Eugene,1,North-West,12685,153.7124,10.7686,46.2312,259,327,628.1253,0.024374,119
667,1719,49,201101,12707,408,860.3731,130.7057,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,19,Eugene,1,North-West,12707,68.9918,16.6564,45.1337,293,522,639.7329,0.080311,114
668,1719,1815,201111,17275,144,862.5783,174.5453,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CARBIDE,7,Indirects,1,Beverly Bruce,19,Eugene,1,North-West,17275,123.3131,10.7359,33.9873,5919,118,407.4197,-0.000517,-26
669,1720,21,201109,16164,144,280.4247,38.7701,SPF 15 Youth Sunscreen,5,Youth Sunscreen,B,Abe's Sunscreens,B,Sunscreen,CARLTON DURHAM LTD,7,Indirects,1,Beverly Bruce,20,Dallas,9,South,16164,18.8409,1.5971,3.4949,4655,127,273.8434,0.004254,-17
670,1720,49,201101,12740,264,453.3162,256.3806,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARLTON DURHAM LTD,7,Indirects,1,Beverly Bruce,20,Dallas,9,South,12740,70.5456,19.7151,55.4213,343,522,646.9628,0.030553,258
671,1720,49,201102,13367,312,542.3337,169.0414,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARLTON DURHAM LTD,7,Indirects,1,Beverly Bruce,20,Dallas,9,South,13367,79.7337,17.3962,60.3183,1055,304,466.6135,0.019469,-8
672,1720,1815,201111,17328,204,995.0316,96.3959,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CARLTON DURHAM LTD,7,Indirects,1,Beverly Bruce,20,Dallas,9,South,17328,54.2368,4.7645,23.7135,6013,228,740.5203,-0.00349,24
673,1721,49,201102,13547,144,307.4,194.465,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARLTON DURHAM LTD,7,Indirects,1,Beverly Bruce,21,New York,2,North-East,13547,46.0923,19.9989,25.008,1160,166,257.1269,0.1301,22
674,1721,49,201103,14136,240,599.3433,182.7516,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARLTON DURHAM LTD,7,Indirects,1,Beverly Bruce,21,New York,2,North-East,14136,64.8891,16.7445,26.4833,1824,145,296.4122,0.093618,-95
675,1721,49,201109,16571,144,293.7411,193.4349,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CARLTON DURHAM LTD,7,Indirects,1,Beverly Bruce,21,New York,2,North-East,16571,45.9375,8.9384,23.8744,4266,259,428.6724,0.148451,115
676,1722,41,201102,13522,120,397.5,43.4993,Mountain Fresh Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CB CHALMERS,7,Indirects,1,Beverly Bruce,22,Philadephia,2,North-East,13522,13.7165,2.157,8.2812,1377,143,276.268,0.112056,23
677,1722,49,201102,13223,504,1075.8999,170.1838,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CB CHALMERS,7,Indirects,1,Beverly Bruce,22,Philadephia,2,North-East,13223,80.2289,21.9388,52.5559,865,525,703.9447,0.30884,21
678,1722,49,201109,16267,240,489.5684,220.2767,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CB CHALMERS,7,Indirects,1,Beverly Bruce,22,Philadephia,2,North-East,16267,108.6374,16.0873,35.1057,4034,130,236.8021,0.091645,-110
679,1722,49,201110,16862,120,267.3079,170.9958,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CB CHALMERS,7,Indirects,1,Beverly Bruce,22,Philadephia,2,North-East,16862,37.6748,22.1718,42.6702,4815,125,204.5204,0.092164,5
680,1723,42,201102,13317,204,675.7499,257.7888,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CENTRE LINE PRODUCTS,7,Indirects,1,Beverly Bruce,23,Boston,2,North-East,13317,213.4325,21.4913,61.9816,991,351,820.0085,0.174772,147
681,1723,42,201103,13826,204,790.5132,324.9445,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CENTRE LINE PRODUCTS,7,Indirects,1,Beverly Bruce,23,Boston,2,North-East,13826,209.3825,19.8335,66.4992,1650,116,346.5293,0.007279,-88
682,1723,49,201103,14143,120,299.6717,116.5903,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CENTRE LINE PRODUCTS,7,Indirects,1,Beverly Bruce,23,Boston,2,North-East,14143,36.2551,16.558,28.3046,1835,121,257.7725,0.085424,1
683,1723,1815,201109,16184,384,1688.167,194.4344,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CENTRE LINE PRODUCTS,7,Indirects,1,Beverly Bruce,23,Boston,2,North-East,16184,172.5478,4.246,19.5372,4747,121,450.7952,-0.020587,-263
684,1723,1815,201110,16780,102,489.6805,171.0689,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CENTRE LINE PRODUCTS,7,Indirects,1,Beverly Bruce,23,Boston,2,North-East,16780,70.9046,6.998,26.4469,5389,109,347.255,-0.021371,7
685,1724,19,201111,17620,120,356.5324,86.8001,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,CENTRECHEM,7,Indirects,1,Beverly Bruce,24,Buffalo,2,North-East,17620,33.2985,10.5417,24.9329,5817,196,326.1123,0.107556,76
686,1724,49,201101,12879,240,506.1018,251.2636,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CENTRECHEM,7,Indirects,1,Beverly Bruce,24,Buffalo,2,North-East,12879,83.4197,19.8474,64.0116,524,275,355.4198,0.209835,35
687,1724,49,201109,16625,264,538.5253,235.5939,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CENTRECHEM,7,Indirects,1,Beverly Bruce,24,Buffalo,2,North-East,16625,103.9806,12.6594,21.3936,4329,156,284.1625,0.109975,-108
688,1724,49,201110,17182,264,588.0774,234.2956,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CENTRECHEM,7,Indirects,1,Beverly Bruce,24,Buffalo,2,North-East,17182,57.7037,27.4078,35.5342,5125,199,292.8778,0.116529,-65
689,1725,19,201109,16493,264,575.6649,51.8197,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,CF BLAKEMORE,7,Indirects,1,Beverly Bruce,25,Rochester,2,North-East,16493,54.9818,4.4287,8.3943,4432,377,686.7814,0.129207,113
690,1725,42,201102,13190,264,874.4999,239.1592,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CF BLAKEMORE,7,Indirects,1,Beverly Bruce,25,Rochester,2,North-East,13190,179.4335,18.6248,69.9538,826,143,341.6702,0.077897,-121
691,1725,49,201102,13342,312,666.0333,303.7689,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CF BLAKEMORE,7,Indirects,1,Beverly Bruce,25,Rochester,2,North-East,13342,124.3106,23.4823,78.6147,1019,470,721.1299,0.36171,158
692,1725,49,201103,13844,384,958.9493,194.3379,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CF BLAKEMORE,7,Indirects,1,Beverly Bruce,25,Rochester,2,North-East,13844,94.3659,32.2449,44.7212,1684,145,296.4122,0.093618,-239
693,1725,49,201111,17462,720,2001.1817,231.9206,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CF BLAKEMORE,7,Indirects,1,Beverly Bruce,25,Rochester,2,North-East,17462,37.3,29.2249,53.2177,5656,172,252.6945,0.079214,-548
694,1725,1815,201109,16145,480,2110.2087,220.157,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CF BLAKEMORE,7,Indirects,1,Beverly Bruce,25,Rochester,2,North-East,16145,196.0427,7.3752,29.5498,4591,193,652.4072,-0.085455,-287
695,1725,1815,201111,17284,264,1581.3936,165.5714,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CF BLAKEMORE,7,Indirects,1,Beverly Bruce,25,Rochester,2,North-East,17284,90.6298,10.2546,54.9423,5926,308,1068.8584,-0.000519,44
696,1726,19,201109,16537,144,313.9991,68.8023,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,CF BLAKEMORE & SONS,7,Indirects,1,Beverly Bruce,26,Massachusetts,2,North-East,16537,29.4454,3.4548,7.5426,4503,251,487.0151,0.108574,107
697,1726,49,201101,12721,528,1113.424,335.8348,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CF BLAKEMORE & SONS,7,Indirects,1,Beverly Bruce,26,Massachusetts,2,North-East,12721,112.7856,24.3185,55.6983,318,439,568.6717,0.335737,-89
698,1726,49,201110,16971,288,641.539,149.9014,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CF BLAKEMORE & SONS,7,Indirects,1,Beverly Bruce,26,Massachusetts,2,North-East,16971,34.808,30.4458,67.5738,4936,199,310.3868,0.132296,-89
699,1726,1815,201109,16185,321,1411.2021,200.0354,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CF BLAKEMORE & SONS,7,Indirects,1,Beverly Bruce,26,Massachusetts,2,North-East,16185,230.6358,7.4646,21.6123,4748,193,724.8968,-0.030168,-128
700,1726,1815,201110,16781,552,2650.0355,176.135,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CF BLAKEMORE & SONS,7,Indirects,1,Beverly Bruce,26,Massachusetts,2,North-East,16781,75.2473,11.0222,37.8145,5390,383,1195.1233,-0.100502,-169
701,1728,29,201110,17155,104,187.73,34.0947,Moisturizer for Dry Skin - Unscented,3,Moisturizing Cream,E,Roxell,C,Cream,CF BLAKEMORE CASH &,7,Indirects,1,Beverly Bruce,28,Connecticut,2,North-East,17155,11.4596,8.3429,15.1829,5082,170,185.8377,0.069023,66
702,1728,42,201101,12748,144,471.1982,326.455,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CF BLAKEMORE CASH &,7,Indirects,1,Beverly Bruce,28,Connecticut,2,North-East,12748,277.3083,17.3266,64.2119,360,184,292.7275,-0.005682,40
703,1728,49,201101,12506,120,253.0509,543.584,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CF BLAKEMORE CASH &,7,Indirects,1,Beverly Bruce,28,Connecticut,2,North-East,12506,127.1435,45.7994,97.2105,52,412,513.9918,0.29355,292
704,1729,49,201109,16473,384,783.3095,280.9958,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,29,Providence,2,North-East,16473,83.9509,14.8804,28.3911,4259,311,597.4698,0.242548,-73
705,1729,1815,201110,16786,240,1152.1893,199.8837,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,29,Providence,2,North-East,16786,160.69,16.0882,48.3837,5407,413,1291.0279,-0.106087,173
706,1729,1815,201112,17726,144,1868.787,260.4011,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,29,Providence,2,North-East,17726,118.2236,13.0774,70.8137,6251,355,2570.2272,0.119189,211
707,1731,49,201101,12657,168,354.2713,230.7115,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,31,Kansas City,3,Central,12657,67.6221,14.1556,29.8337,228,357,464.962,0.194335,189
708,1731,49,201111,17425,120,333.5303,114.8264,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,31,Kansas City,3,Central,17425,32.104,13.432,37.1627,5632,123,223.8342,0.064956,3
709,1732,19,201109,16516,120,261.6659,88.8684,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,CG - PRODUCT,7,Indirects,1,Beverly Bruce,32,St Louis,3,Central,16516,33.1711,4.2249,15.0454,4465,389,849.2178,0.169625,269
710,1732,42,201101,12734,224,732.975,129.912,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,32,St Louis,3,Central,12734,110.1178,8.7821,30.3324,338,427,708.149,0.013101,203
711,1732,42,201102,13364,108,357.75,116.8265,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,32,St Louis,3,Central,13364,156.8466,10.3857,25.5814,1048,143,276.0425,0.011305,35
712,1732,49,201101,12645,360,759.1527,345.8412,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,32,St Louis,3,Central,12645,98.5781,27.1308,70.1173,211,357,431.3111,0.168085,-3
713,1732,49,201102,13289,288,614.7999,281.0692,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,32,St Louis,3,Central,13289,85.9896,25.1595,58.676,958,525,771.7704,0.262102,237
714,1732,688,201101,12979,145,421.7515,24.2524,Apple Scented Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,32,St Louis,3,Central,12979,21.8577,2.9548,7.7161,653,163,216.891,-0.004169,18
715,1732,1815,201109,16152,192,844.0835,302.601,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,32,St Louis,3,Central,16152,259.2612,9.852,31.965,4605,532,1817.8959,-0.152697,340
716,1732,1815,201110,16751,120,576.0947,325.5438,Moisturizing Body Wash,4,Body Wash,N,NoviProducts,A,Soap,CG - PRODUCT,7,Indirects,1,Beverly Bruce,32,St Louis,3,Central,16751,125.4327,19.7819,62.8061,5369,281,968.0419,0.00477,161
717,1733,19,201109,16392,204,444.832,251.2047,SPF 15 Sport Sunscreen,8,Sport Sunscreen,P,SimpleSkin,B,Sunscreen,CG BANNERMAN LTD,7,Indirects,1,Beverly Bruce,33,Denver,3,Central,16392,129.6438,10.8971,35.0589,4162,728,1407.0402,0.218814,524
718,1733,42,201102,13365,126,417.375,413.6483,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CG BANNERMAN LTD,7,Indirects,1,Beverly Bruce,33,Denver,3,Central,13365,362.4218,34.8087,87.4456,1052,346,784.8266,0.105425,220
719,1733,42,201103,13865,132,511.5085,539.9381,Clean Comfort Shower Gel for Men,4,Body Wash,N,NoviProducts,A,Soap,CG BANNERMAN LTD,7,Indirects,1,Beverly Bruce,33,Denver,3,Central,13865,389.0727,34.4766,121.0539,1711,354,1124.8478,0.048183,222
720,1733,49,201102,13585,216,461.1,511.6333,Vanilla Scented Liquid Soap,1,Hand Soap,I,Super Soaps,A,Soap,CG BANNERMAN LTD,7,Indirects,1,Beverly Bruce,33,Denver,3,Central,13585,214.3431,49.7115,121.1169,1206,884,1193.8344,0.371657,668
